deepconsensus_path,filename,sample_ID,path,accession,study,biosample_accession,total_reads,total_bp,total_Gbp,min,max,mean,quartile_25,quartile_50,quartile_75,N25,N50,N75,ntsm_score,library_ID,library_strategy,library_source,library_selection,library_layout,platform,instrument_model,design_description,data_type,shear_method,size_selection,DeepConsensus_version,polymerase_version,seq_plate_chemistry_version,generator_facility,generator_contact,ccs_algorithm,MM_tag,production,filetype,bioproject_accession,coverage,title,deepconsensus_filename
,m84046_230617_043254_s3.hifi_reads.bc2043.bam,HG00126,s3://human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230617_043254_s3.hifi_reads.bc2043.bam,SRR29483144,SRR13684290,SAMN41021637,1147622,24387352695,24.39,221.0,65475.0,21250,18611,20482,23230,19001,21095,24190,0.569107,PG00126.HFSS_m84046_230617_043254_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,7.9,,
,m84046_230707_202610_s3.hifi_reads.bc2058.bam,HG03017,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m84046_230707_202610_s3.hifi_reads.bc2058.bam,SRR29483143,SRR13684290,SAMN33758789,392243,8032535789,8.03,765.0,51971.0,20478,17362,19599,22761,17897,20470,23991,0.699813,HG03017.HFSS2_m84046_230707_202610_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,2.6,,
,m84046_230711_233802_s3.hifi_reads.bc2058.bam,HG03017,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m84046_230711_233802_s3.hifi_reads.bc2058.bam,SRR29483142,SRR13684290,SAMN33758789,839447,17291182646,17.29,196.0,56905.0,20598,17426,19700,22903,17976,20585,24154,0.611494,HG03017.HFSS2_m84046_230711_233802_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,5.6,,
,m84046_230701_003325_s1.hifi_reads.bc2058.bam,HG03017,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m84046_230701_003325_s1.hifi_reads.bc2058.bam,SRR29483141,SRR13684290,SAMN33758789,1318825,27229904923,27.23,86.0,53663.0,20647,17449,19740,22995,18003,20636,24265,0.577942,HG03017.HFSS2_m84046_230701_003325_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,8.8,,
,m84046_230519_231055_s2.hifi_reads.default.bam,HG02300,s3://human-pangenomics/working/HPRC/HG02300/raw_data/PacBio_HiFi/m84046_230519_231055_s2.hifi_reads.default.bam,SRR29483139,SRR13684290,SAMN26267395,2249313,39698841965,39.7,175.0,53764.0,17649,14640,16956,20011,15297,17906,21212,0.576886,HG02300.HFSS_m84046_230519_231055_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,12.8,,
,m84046_230628_210130_s1.default--default.bam,HG02300,s3://human-pangenomics/working/HPRC/HG02300/raw_data/PacBio_HiFi/m84046_230628_210130_s1.default--default.bam,SRR29483188,SRR13684290,SAMN26267395,979167,17104030297,17.1,381.0,52469.0,17467,14533,16767,19744,15155,17676,20913,0.602966,HG02300.HFSS_m84046_230628_210130_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,5.5,,
,m84046_230617_040148_s2.hifi_reads.default.bam,HG02300,s3://human-pangenomics/working/HPRC/HG02300/raw_data/PacBio_HiFi/m84046_230617_040148_s2.hifi_reads.default.bam,SRR29483187,SRR13684290,SAMN26267395,1837009,32052364911,32.05,181.0,50401.0,17448,14524,16754,19719,15145,17663,20886,0.59699,HG02300.HFSS_m84046_230617_040148_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,10.3,,
,m84046_230522_234602_s2.hifi_reads.bc2060.bam,NA20905,s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_HiFi/m84046_230522_234602_s2.hifi_reads.bc2060.bam,SRR29483135,SRR13684290,SAMN33758801,1140898,21887464498,21.89,185.0,60727.0,19184,16112,18448,21605,16722,19366,22770,0.620907,PG20905.HFSS_m84046_230522_234602_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,7.1,,
,m84046_230623_210640_s1.hifi_reads.bc2060.bam,NA20905,s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_HiFi/m84046_230623_210640_s1.hifi_reads.bc2060.bam,SRR29483134,SRR13684290,SAMN33758801,841852,15990076578,15.99,1118.0,57118.0,18993,15983,18240,21338,16564,19129,22502,0.63606,PG20905.HFSS_m84046_230623_210640_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,5.2,,
,m84046_230712_000908_s4.hifi_reads.bc2061.bam,NA19043,s3://human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/m84046_230712_000908_s4.hifi_reads.bc2061.bam,SRR29483133,SRR13684290,SAMN33758799,469037,9568200153,9.57,703.0,52679.0,20399,17194,19625,22917,17843,20581,24187,0.656272,PG19043.HFSS_m84046_230712_000908_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,3.1,,
,m84046_230519_231055_s2.hifi_reads.bc2061.bam,NA19043,s3://human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/m84046_230519_231055_s2.hifi_reads.bc2061.bam,SRR29483132,SRR13684290,SAMN33758799,1361729,27852231438,27.85,208.0,53274.0,20453,17235,19694,23011,17898,20663,24260,0.551845,PG19043.HFSS_m84046_230519_231055_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,9.0,,
,m84046_230628_182559_s4.hifi_reads.bc2064.bam,HG02257,s3://human-pangenomics/working/HPRC/HG02257/raw_data/PacBio_HiFi/m84046_230628_182559_s4.hifi_reads.bc2064.bam,SRR29483131,SRR13684290,SAMN17861237,3968964,76465650128,76.47,77.0,63975.0,19265,16922,18740,21259,17339,19332,22074,0.464721,HG02257.HFSS_m84046_230628_182559_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,24.7,,
,m84046_230428_231421_s3.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230428_231421_s3.hifi_reads.bc2094.bam,SRR29483130,SRR13684290,SAMN41021627,3083311,60257689766,60.26,110.0,69875.0,19543,17112,19145,21685,17581,19752,22399,0.553942,PG21093.HFSS_m84046_230428_231421_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,19.4,,
,m84046_230504_202347_s2.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_202347_s2.hifi_reads.bc2094.bam,SRR29483129,SRR13684290,SAMN41021627,2792692,54112612451,54.11,123.0,56026.0,19376,16991,18980,21470,17449,19567,22172,0.537138,PG21093.HFSS_m84046_230504_202347_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,17.5,,
,m84046_230508_193709_s3.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230508_193709_s3.hifi_reads.bc2094.bam,SRR29483128,SRR13684290,SAMN41021627,1354780,26413339853,26.41,440.0,53286.0,19496,17081,19108,21617,17551,19704,22326,0.586824,PG21093.HFSS_m84046_230508_193709_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,8.5,,
,m84046_230504_195327_s1.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_195327_s1.hifi_reads.bc2094.bam,SRR29483199,SRR13684290,SAMN41021627,2740877,53155443118,53.16,124.0,55799.0,19393,17008,18995,21488,17466,19584,22193,0.538168,PG21093.HFSS_m84046_230504_195327_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,17.1,,
,m84046_230623_213746_s2.hifi_reads.bc1003.bam,HG04204,s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m84046_230623_213746_s2.hifi_reads.bc1003.bam,SRR29483198,SRR13684290,SAMN26267390,3313451,62394610705,62.39,232.0,60239.0,18830,16070,18088,20933,16521,18831,21925,0.551607,HG04204.HFSS_m84046_230623_213746_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,20.1,,
,m84046_230531_214232_s2.hifi_reads.bc2011.bam,NA18747,s3://human-pangenomics/working/HPRC/NA18747/raw_data/PacBio_HiFi/m84046_230531_214232_s2.hifi_reads.bc2011.bam,SRR29483196,SRR13684290,SAMN33758797,2699589,53004210316,53.0,342.0,50521.0,19634,16951,18998,21798,17420,19695,22725,0.521723,PG18747_1.HFSS_m84046_230531_214232_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,17.1,,
,m84046_230720_185410_s2.hifi_reads.bc2006.bam,HG02451,s3://human-pangenomics/working/HPRC/HG02451/raw_data/PacBio_HiFi/m84046_230720_185410_s2.hifi_reads.bc2006.bam,SRR29483195,SRR13684290,SAMN33758786,2650321,49774606276,49.77,175.0,49086.0,18780,16117,18053,20895,16545,18768,21880,0.528507,HG02451.HFSS3_m84046_230720_185410_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,16.1,,
,m84046_230623_213746_s2.hifi_reads.default.bam,HG02738,s3://human-pangenomics/working/HPRC/HG02738/raw_data/PacBio_HiFi/m84046_230623_213746_s2.hifi_reads.default.bam,SRR29483190,SRR13684290,SAMN26267396,2641558,49064316698,49.06,217.0,57240.0,18574,15671,17839,20803,16217,18680,21920,0.563368,HG02738.HFSS_m84046_230623_213746_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,15.8,,
,m84046_230628_182559_s4.hifi_reads.default.bam,HG02738,s3://human-pangenomics/working/HPRC/HG02738/raw_data/PacBio_HiFi/m84046_230628_182559_s4.hifi_reads.default.bam,SRR29483189,SRR13684290,SAMN26267396,1962110,36782838182,36.78,267.0,53905.0,18746,15759,17990,21044,16333,18868,22206,0.578679,HG02738.HFSS_m84046_230628_182559_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,11.9,,
,m84046_230602_213334_s2.hifi_reads.bc1016.bam,HG00558,s3://human-pangenomics/working/HPRC/HG00558/raw_data/PacBio_HiFi/m84046_230602_213334_s2.hifi_reads.bc1016.bam,SRR29483117,SRR13684290,SAMN33758780,612757,12401182090,12.4,293.0,51616.0,20238,16196,19339,23325,17264,20787,25096,0.612642,HG00558.HFSS_m84046_230602_213334_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,4.0,,
,m84046_230720_182350_s1.hifi_reads.bc2004.bam,HG00558,s3://human-pangenomics/working/HPRC/HG00558/raw_data/PacBio_HiFi/m84046_230720_182350_s1.hifi_reads.bc2004.bam,SRR29483116,SRR13684290,SAMN33758780,1097268,23136924177,23.14,151.0,60806.0,21085,17361,20208,23908,18187,21393,25429,0.57937,HG00558.HFSS2_m84046_230720_182350_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,7.5,,
,m84046_230519_231055_s2.hifi_reads.bc1016.bam,HG00558,s3://human-pangenomics/working/HPRC/HG00558/raw_data/PacBio_HiFi/m84046_230519_231055_s2.hifi_reads.bc1016.bam,SRR29483184,SRR13684290,SAMN33758780,1243430,25488070000,25.49,142.0,55399.0,20498,16361,19597,23660,17480,21094,25469,0.539135,HG00558.HFSS_m84046_230519_231055_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,8.2,,
,m84046_230623_210640_s1.hifi_reads.bc1016.bam,HG00558,s3://human-pangenomics/working/HPRC/HG00558/raw_data/PacBio_HiFi/m84046_230623_210640_s1.hifi_reads.bc1016.bam,SRR29483183,SRR13684290,SAMN33758780,440223,8815084955,8.82,257.0,60697.0,20024,16028,19093,23018,17054,20519,24782,0.652969,HG00558.HFSS_m84046_230623_210640_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,2.8,,
,m84046_230624_204605_s4.hifi_reads.default.bam,HG02074,s3://human-pangenomics/working/HPRC/HG02074/raw_data/PacBio_HiFi/m84046_230624_204605_s4.hifi_reads.default.bam,SRR29483182,SRR13684290,SAMN26267381,5840667,110611791731,110.61,150.0,56155.0,18938,16591,18220,20663,16883,18741,21445,0.481541,HG02074.HFSSb_m84046_230624_204605_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,35.7,,
,m84046_230628_213236_s2.hifi_reads.default.bam,HG03927,s3://human-pangenomics/working/HPRC/HG03927/raw_data/PacBio_HiFi/m84046_230628_213236_s2.hifi_reads.default.bam,SRR29483177,SRR13684290,SAMN26267386,2667914,49648184579,49.65,155.0,49598.0,18609,15901,17968,20842,16352,18744,21771,0.565966,HG03927.HFSS_m84046_230628_213236_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,16.0,,
,m84046_230517_211630_s4.hifi_reads.bc2012.bam,HG00099,s3://human-pangenomics/working/HPRC/HG00099/raw_data/PacBio_HiFi/m84046_230517_211630_s4.hifi_reads.bc2012.bam,SRR29483176,SRR13684290,SAMN33758778,2977212,61484744616,61.48,331.0,54368.0,20651,17597,19914,23094,18153,20772,24191,0.521581,PG00099_1.HFSS_m84046_230517_211630_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,P1,C1,University of Washington,kmiyamot@uw.edu,v7.0.0,True,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,bam,PRJNA701308,19.8,,
,m64055e_210731_145204.5mc.hifi_reads.bam,HG00706,s3://human-pangenomics/working/HPRC/HG00706/raw_data/PacBio_HiFi/primrose/m64055e_210731_145204.5mc.hifi_reads.bam,SRR30151653,SRP305758,SAMN37706905,1732468,27575841441,27.58,47.0,63996.0,15917,12677,15246,18454,13634,16478,19969,,HG00706_PB1_m64055e_210731_145204,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Sequel II,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,c2,C2,Rockefeller University,vgl-lab@rockefeller.edu,6.0.0,True,RU_Y2_HIFI,bam,PRJNA701308,8.9,,
,m64055e_210812_050522.5mc.hifi_reads.bam,HG00706,s3://human-pangenomics/working/HPRC/HG00706/raw_data/PacBio_HiFi/primrose/m64055e_210812_050522.5mc.hifi_reads.bam,SRR30151652,SRP305758,SAMN37706905,1463583,24186668138,24.19,49.0,56270.0,16525,13486,15904,18972,14329,16983,20349,,HG00706_PB1_m64055e_210812_050522,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Sequel II,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,c2,C2,Rockefeller University,vgl-lab@rockefeller.edu,6.0.0,True,RU_Y2_HIFI,bam,PRJNA701308,7.8,,
,m64055e_210813_141904.5mc.hifi_reads.bam,HG00706,s3://human-pangenomics/working/HPRC/HG00706/raw_data/PacBio_HiFi/primrose/m64055e_210813_141904.5mc.hifi_reads.bam,SRR30151641,SRP305758,SAMN37706905,1774263,29455811991,29.46,54.0,69934.0,16601,13513,15967,19082,14373,17069,20494,,HG00706_PB1_m64055e_210813_141904,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Sequel II,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,c2,C2,Rockefeller University,vgl-lab@rockefeller.edu,6.0.0,True,RU_Y2_HIFI,bam,PRJNA701308,9.5,,
,m64055e_210814_234047.5mc.hifi_reads.bam,HG00706,s3://human-pangenomics/working/HPRC/HG00706/raw_data/PacBio_HiFi/primrose/m64055e_210814_234047.5mc.hifi_reads.bam,SRR30151636,SRP305758,SAMN37706905,1757155,29562459419,29.56,48.0,59621.0,16824,13694,16182,19336,14563,17300,20758,,HG00706_PB1_m64055e_210814_234047,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Sequel II,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,c2,C2,Rockefeller University,vgl-lab@rockefeller.edu,6.0.0,True,RU_Y2_HIFI,bam,PRJNA701308,9.5,,
,m54306Ue_210801_045414.5mc.hifi_reads.bam,HG02668,s3://human-pangenomics/working/HPRC/HG02668/raw_data/PacBio_HiFi/primrose/m54306Ue_210801_045414.5mc.hifi_reads.bam,SRR30151635,SRP305758,SAMN37706906,1517517,26571933038,26.57,84.0,57148.0,17510,14207,16874,20215,15138,18066,21647,,HG02668_PB1_m54306Ue_210801_045414,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Sequel II,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,c2,C2,Rockefeller University,vgl-lab@rockefeller.edu,6.0.0,True,RU_Y2_HIFI,bam,PRJNA701308,8.6,,
,m54306Ue_210802_164702.5mc.hifi_reads.bam,HG02668,s3://human-pangenomics/working/HPRC/HG02668/raw_data/PacBio_HiFi/primrose/m54306Ue_210802_164702.5mc.hifi_reads.bam,SRR30151634,SRP305758,SAMN37706906,1648600,27022607363,27.02,64.0,61042.0,16391,13178,15654,18901,14047,16832,20429,,HG02668_PB1_m54306Ue_210802_164702,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Sequel II,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,c2,C2,Rockefeller University,vgl-lab@rockefeller.edu,6.0.0,True,RU_Y2_HIFI,bam,PRJNA701308,8.7,,
,m54306Ue_210804_021745.5mc.hifi_reads.bam,HG02668,s3://human-pangenomics/working/HPRC/HG02668/raw_data/PacBio_HiFi/primrose/m54306Ue_210804_021745.5mc.hifi_reads.bam,SRR30151633,SRP305758,SAMN37706906,1160173,19183912203,19.18,86.0,61259.0,16535,13297,15799,19074,14180,16991,20616,,HG02668_PB1_m54306Ue_210804_021745,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Sequel II,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,c2,C2,Rockefeller University,vgl-lab@rockefeller.edu,6.0.0,True,RU_Y2_HIFI,bam,PRJNA701308,6.2,,
,m64055e_210810_194150.5mc.hifi_reads.bam,HG02668,s3://human-pangenomics/working/HPRC/HG02668/raw_data/PacBio_HiFi/primrose/m64055e_210810_194150.5mc.hifi_reads.bam,SRR30151632,SRP305758,SAMN37706906,1932274,31511359527,31.51,85.0,60518.0,16307,13193,15570,18723,14002,16689,20198,,HG02668_PB1_m64055e_210810_194150,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Sequel II,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,c2,C2,Rockefeller University,vgl-lab@rockefeller.edu,6.0.0,True,RU_Y2_HIFI,bam,PRJNA701308,10.2,,
,m54306Ue_210716_134443.5mc.hifi_reads.bam,HG03804,s3://human-pangenomics/working/HPRC/HG03804/raw_data/PacBio_HiFi/primrose/m54306Ue_210716_134443.5mc.hifi_reads.bam,SRR30151631,SRP305758,SAMN37706907,1245794,21523857623,21.52,86.0,52699.0,17277,13889,16482,19841,14779,17694,21423,,HG03804_PB1_m54306Ue_210716_134443,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Sequel II,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,c2,C2,Rockefeller University,vgl-lab@rockefeller.edu,6.0.0,True,RU_Y2_HIFI,bam,PRJNA701308,6.9,,
,m64055e_210709_184151.5mc.hifi_reads.bam,HG03804,s3://human-pangenomics/working/HPRC/HG03804/raw_data/PacBio_HiFi/primrose/m64055e_210709_184151.5mc.hifi_reads.bam,SRR30151630,SRP305758,SAMN37706907,1906994,33213912092,33.21,85.0,56669.0,17416,13867,16626,20146,14871,17950,21842,,HG03804_PB1_m64055e_210709_184151,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Sequel II,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,c2,C2,Rockefeller University,vgl-lab@rockefeller.edu,6.0.0,True,RU_Y2_HIFI,bam,PRJNA701308,10.7,,
,m64055e_210712_200125.5mc.hifi_reads.bam,HG03804,s3://human-pangenomics/working/HPRC/HG03804/raw_data/PacBio_HiFi/primrose/m64055e_210712_200125.5mc.hifi_reads.bam,SRR30151651,SRP305758,SAMN37706907,1671138,28792837074,28.79,51.0,63476.0,17229,13744,16447,19903,14721,17741,21559,,HG03804_PB1_m64055e_210712_200125,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Sequel II,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,c2,C2,Rockefeller University,vgl-lab@rockefeller.edu,6.0.0,True,RU_Y2_HIFI,bam,PRJNA701308,9.3,,
